POI-Scenic-List v1.3 update by 2020-06-05 Attribution: heweather.com,,,,,,,,,,,,
POI_ID,POI_Name_EN,景区名称,POI_Latitude,POI_Longitude,Country_code,Country_EN,国家名称,Location_ID,Adm1_EN,一级行政区划(Adm1),Adm2_EN,二级行政区划(Adm2)
10112090303A,Zhuquan Village Holiday Resort,竹泉村旅游度假区,35.64,118.43,CN,China,中国,101120903,Shandong,山东,Linyi,临沂
10112090801A,Jiujianpeng Scenic Attraction,九间棚景区,35.29,117.74,CN,China,中国,101120908,Shandong,山东,Linyi,临沂
10112090802A,Guimeng Tourist Attraction of Meng Mountain,蒙山龟蒙旅游风景区,35.53,117.82,CN,China,中国,101120908,Shandong,山东,Linyi,临沂
10112090901A,Yimeng Cloud Waterfall Scenic Attraction of Fei County,费县沂蒙云瀑洞天,35.41,118.03,CN,China,中国,101120909,Shandong,山东,Linyi,临沂
10112090902A,Yimeng Stone Forest Scenic Attraction,沂蒙石林旅游区,35.22,117.91,CN,China,中国,101120909,Shandong,山东,Linyi,临沂
10112130101A,Dingyuan Warship Scenic Attraction,定远舰景区,37.51,122.12,CN,China,中国,101121301,Shandong,山东,Weihai,威海
10112130302A,Rongcheng National Nature Reserve of Whooper Swan,荣成大天鹅国家级自然保护区,37.36,122.58,CN,China,中国,101121303,Shandong,山东,Weihai,威海
10112130303A,Holy Water Taoist Temple Scenic Attraction,圣水观风景名胜区,37.29,122.36,CN,China,中国,101121303,Shandong,山东,Weihai,威海
10113010101A,Northern Gate of People’s Park,人民公园北门,43.8,87.6,CN,China,中国,101130101,Xinjiang,新疆,Wulumuqi,乌鲁木齐
10113010102A,Northern Gate of Urumqi Children’s Park,乌鲁木齐儿童公园北门,43.83,87.57,CN,China,中国,101130101,Xinjiang,新疆,Wulumuqi,乌鲁木齐
10113010103A,Urumqi Botanical Garden,乌鲁木齐市植物园,43.89,87.55,CN,China,中国,101130101,Xinjiang,新疆,Wulumuqi,乌鲁木齐
10113010104A,Yamalik Mountain,雅玛里克山,43.79,87.57,CN,China,中国,101130101,Xinjiang,新疆,Wulumuqi,乌鲁木齐
10113010115A,Eastern White Poplar Ravine Scenic Attraction,东白杨沟旅游风景区,43.43,87.25,CN,China,中国,101130101,Xinjiang,新疆,Wulumuqi,乌鲁木齐
10113010117A,Royal Park of Qinggeda Lake,青湖御园,44.13,87.53,CN,China,中国,101130101,Xinjiang,新疆,Wulumuqi,乌鲁木齐
10113100101A,City Seaview Park,城市海景,43.9,81.27,CN,China,中国,101131001,Xinjiang,新疆,Yili,伊犁
10113100102A,Kazanqi Folk Tourism District,喀赞其民俗旅游区,43.9,81.33,CN,China,中国,101131001,Xinjiang,新疆,Yili,伊犁
10113100201A,Xibe Folk Custom Garden,锡伯民俗风情园,43.83,81.07,CN,China,中国,101131002,Xinjiang,新疆,Yili,伊犁
10113100501A,Wild Walnut Nature Reserve,野核桃沟自然保护区,43.38,82.26,CN,China,中国,101131005,Xinjiang,新疆,Yili,伊犁
10113100801A,Eight Trigrams Park,八卦公园,43.21,81.82,CN,China,中国,101131008,Xinjiang,新疆,Yili,伊犁
10113100802A,Kesang Karst Cave National Forest Park,科桑溶洞国家森林公园,42.92,81.77,CN,China,中国,101131008,Xinjiang,新疆,Yili,伊犁
10113100901A,Kekedala Night of Prairie Folk Garden,可克达拉旅游草原之夜风情园,44.17,80.55,CN,China,中国,101131009,Xinjiang,新疆,Yili,伊犁
10118010104A,City God Temple of Zhengzhou,郑州城隍庙,34.75,113.68,CN,China,中国,101180101,Henan,河南,Zhengzhou,郑州
10118010105A,Confucian Temple of Zhengzhou,郑州文庙,34.74,113.68,CN,China,中国,101180101,Henan,河南,Zhengzhou,郑州
10118010201A,Fuxi Mountain & Snowflake Karst Cave Scenic Attraction,浮戏山雪花洞风景名胜区,34.62,113.19,CN,China,中国,101180102,Henan,河南,Zhengzhou,郑州
10118010301A,Hancui Valley Scenic Attraction,环翠峪风景名胜区,34.65,113.27,CN,China,中国,101180103,Henan,河南,Zhengzhou,郑州
10118010501A,Fairy Cave Scenic Attraction,神仙洞景区,34.62,113.27,CN,China,中国,101180105,Henan,河南,Zhengzhou,郑州
10118071101A,Huazhou Academy,花洲书院,32.67,112.09,CN,China,中国,101180711,Henan,河南,Nanyang,南阳
10118071201A,Tongbai Huaiyuan Scenic Attraction,桐柏淮源风景名胜区,32.36,113.36,CN,China,中国,101180712,Henan,河南,Nanyang,南阳
10118090101A,Memorial Hall of the Eighth Route Army’s Office in Luoyang,八路军驻洛办事处纪念馆,34.67,112.48,CN,China,中国,101180901,Henan,河南,Luoyang,洛阳
10118090102A,Luoyang Museum,洛阳博物馆,34.64,112.45,CN,China,中国,101180901,Henan,河南,Luoyang,洛阳
10118090103A,Luoyang Museum of Folk Custom,洛阳民俗博物馆,34.67,112.48,CN,China,中国,101180901,Henan,河南,Luoyang,洛阳
10118090104A,Museum of Luoyang Eastern Zhou Royal Horse and Chariot Pits,周王城天子驾六博物馆,34.67,112.44,CN,China,中国,101180901,Henan,河南,Luoyang,洛阳
10118090201A,Luoyang Studio of Thousand Tang Tablets,洛阳千唐志斋,34.73,112.02,CN,China,中国,101180902,Henan,河南,Luoyang,洛阳
10118090301A,Mausoleum of Emperor Guangwu of Han Dynasty,汉光武帝陵,34.83,112.59,CN,China,中国,101180903,Henan,河南,Luoyang,洛阳
10118090302A,Pattern-Carrying Dragon-Horse Temple of Luoyang,洛阳龙马负图寺,34.83,112.62,CN,China,中国,101180903,Henan,河南,Luoyang,洛阳
10118090303A,Former Residence of Wang Duo in Luoyang,洛阳王铎故居,34.81,112.64,CN,China,中国,101180903,Henan,河南,Luoyang,洛阳
10118090401A,Huaguo Mountain Scenic Attraction,花果山,34.34,111.85,CN,China,中国,101180904,Henan,河南,Luoyang,洛阳
10118090902A,Longyuwan World Geological Park,龙峪湾,33.7,111.76,CN,China,中国,101180909,Henan,河南,Luoyang,洛阳
10118090903A,Yangzi Valley,养子沟,33.73,111.68,CN,China,中国,101180909,Henan,河南,Luoyang,洛阳
10118090904A,Chongdu Valley,重渡沟,33.93,111.71,CN,China,中国,101180909,Henan,河南,Luoyang,洛阳
10119010101A,Ganquan Lake Tourist Resort,甘泉湖旅游度假区,31.76,118.72,CN,China,中国,101190101,Jiangsu,江苏,Nanjing,南京
10119010102A,General Mountain Scenic Attraction,将军山旅游风景区,31.92,118.76,CN,China,中国,101190101,Jiangsu,江苏,Nanjing,南京
10119010103A,Jinniu Lake Scenic Attraction of Nanjing,南京金牛湖风景区,32.46,118.96,CN,China,中国,101190101,Jiangsu,江苏,Nanjing,南京
10119010104A,Stone City Ruins Park of Nanjing,南京石头城遗址公园,32.05,118.75,CN,China,中国,101190101,Jiangsu,江苏,Nanjing,南京
10119010105A,Nansha Lake Holiday Resort,南山湖旅游度假区,31.77,118.58,CN,China,中国,101190101,Jiangsu,江苏,Nanjing,南京
10119010106A,Memorial Hall of Cultural Celebrities on the Qiuyu Mountain,求雨山文化名人纪念馆,32.05,118.61,CN,China,中国,101190101,Jiangsu,江苏,Nanjing,南京
10119010107A,Park of Zheng He’s Treasure Boat Shipyard Site,郑和宝船遗址公园,32.06,118.73,CN,China,中国,101190101,Jiangsu,江苏,Nanjing,南京
10119010117A,Zhan Garden,瞻园,32.02,118.78,CN,China,中国,101190101,Jiangsu,江苏,Nanjing,南京
10119010118A,Memorial Hall for Delegation of Communist Party of China in Meiyuan New Village,中国共产党代表团梅园新村纪念馆,32.04,118.8,CN,China,中国,101190101,Jiangsu,江苏,Nanjing,南京
10119010119A,Former Site of Presidential Palace,总统府旧址,32.04,118.79,CN,China,中国,101190101,Jiangsu,江苏,Nanjing,南京
10119010201A,Dajin Mountain Scenic Attraction,大金山风景区,31.69,119.11,CN,China,中国,101190102,Jiangsu,江苏,Nanjing,南京
10119010202A,Fujiabian Agricultural Science and Technology Park,傅家边农业科技园,31.56,119.02,CN,China,中国,101190102,Jiangsu,江苏,Nanjing,南京
10119010203A,Tiansheng Bridge Scenic Attraction of Nanjing,南京天生桥风景名胜区,31.64,118.98,CN,China,中国,101190102,Jiangsu,江苏,Nanjing,南京
10119010204A,Wuxiang Mountain Holiday Resort,无想山旅游休闲度假区,31.6,119.01,CN,China,中国,101190102,Jiangsu,江苏,Nanjing,南京
10119010301A,Western Gate of Old Street of Gaochun,高淳老街西门,31.32,118.86,CN,China,中国,101190103,Jiangsu,江苏,Nanjing,南京
10119020101A,Longtou Islet Scenic Attraction,龙头渚风景区,31.38,120.07,CN,China,中国,101190201,Jiangsu,江苏,Wuxi,无锡
10119020102A,Former Residence of Qin Bangxian,秦邦宪故居,31.57,120.3,CN,China,中国,101190201,Jiangsu,江苏,Wuxi,无锡
10119020103A,Lake Tai Flower Garden,太湖花卉园,31.56,120.22,CN,China,中国,101190201,Jiangsu,江苏,Wuxi,无锡
10119020104A,Tang Town,唐城,31.5,120.24,CN,China,中国,101190201,Jiangsu,江苏,Wuxi,无锡
10119020105A,Dragon Temple Ecological Park of Wuxi,无锡龙寺生态园,31.44,120.23,CN,China,中国,101190201,Jiangsu,江苏,Wuxi,无锡
10119020106A,Xinzhou Ecological Garden,新洲生态园,31.52,120.38,CN,China,中国,101190201,Jiangsu,江苏,Wuxi,无锡
10119020108A,Donglin Academy,东林书院,31.57,120.3,CN,China,中国,101190201,Jiangsu,江苏,Wuxi,无锡
10119020109A,Li Garden,蠡园,31.51,120.25,CN,China,中国,101190201,Jiangsu,江苏,Wuxi,无锡
10119020110A,Wuxi Plum Garden and Hengshan Scenic Area,无锡梅园横山风景区,31.55,120.22,CN,China,中国,101190201,Jiangsu,江苏,Wuxi,无锡
10119020111A,Xihui Garden Heritage Scenic Attraction,锡惠园林文物名胜区,31.57,120.26,CN,China,中国,101190201,Jiangsu,江苏,Wuxi,无锡
10119020112A,Building Complex of Former Residence of Xue Fucheng,薛福成故居建筑群,31.57,120.29,CN,China,中国,101190201,Jiangsu,江苏,Wuxi,无锡
10119040101A,Baitang Ecological Botanical Garden,白塘生态植物园,31.33,120.73,CN,China,中国,101190401,Jiangsu,江苏,Suzhou,苏州
10119040102A,Ding Park,定园,31.32,120.58,CN,China,中国,101190401,Jiangsu,江苏,Suzhou,苏州
10119040103A,Guangfu Scenic Spot,光福景区,31.28,120.4,CN,China,中国,101190401,Jiangsu,江苏,Suzhou,苏州
10119040104A,Heshan Park,何山公园,31.3,120.54,CN,China,中国,101190401,Jiangsu,江苏,Suzhou,苏州
10119040105A,Lotus Pond Wetland Park,荷塘月色,31.4,120.58,CN,China,中国,101190401,Jiangsu,江苏,Suzhou,苏州
10119040106A,Dayang Mountain National Forest Park of Jiangsu,江苏大阳山国家森林公园,31.34,120.46,CN,China,中国,101190401,Jiangsu,江苏,Suzhou,苏州
10119040107A,Suzhou Flower Garden,苏州花卉植物园,31.42,120.6,CN,China,中国,101190401,Jiangsu,江苏,Suzhou,苏州
10119040108A,Embroidery Art Gallery of China,中国刺绣艺术馆,31.33,120.34,CN,China,中国,101190401,Jiangsu,江苏,Suzhou,苏州
10119040109A,China Pearl (Gem) City,中国珍珠(宝石城,31.46,120.66,CN,China,中国,101190401,Jiangsu,江苏,Suzhou,苏州
10119040110A,The Scenic Spot of Dragon Pond,白马涧龙池景区,31.3,120.49,CN,China,中国,101190401,Jiangsu,江苏,Suzhou,苏州
10119040111A,Dongshan Ancient Dwellings - Mingshan Hall,东山民居(明善堂,31.05,120.36,CN,China,中国,101190401,Jiangsu,江苏,Suzhou,苏州
10119040112A,Hanshan Temple Scenic Attraction,寒山寺景区,31.3,120.56,CN,China,中国,101190401,Jiangsu,江苏,Suzhou,苏州
10119040113A,Ancient Town of Luzhi,甪直古镇,31.27,120.87,CN,China,中国,101190401,Jiangsu,江苏,Suzhou,苏州
10119040114A,Pan Gate Scenic Attraction,盘门景区,31.28,120.61,CN,China,中国,101190401,Jiangsu,江苏,Suzhou,苏州
10119040115A,Seven-mile Shantang Scenic Attraction,七里山塘景区,31.31,120.6,CN,China,中国,101190401,Jiangsu,江苏,Suzhou,苏州
10119040116A,Lion Forest Park,狮子林,31.32,120.62,CN,China,中国,101190401,Jiangsu,江苏,Suzhou,苏州
10119040117A,Suzhou Amusement Land,苏州乐园,31.29,120.54,CN,China,中国,101190401,Jiangsu,江苏,Suzhou,苏州
10119040118A,Suzhou Pingjiang Historical & Cultural Street,苏州平江历史文化街区,31.3,120.63,CN,China,中国,101190401,Jiangsu,江苏,Suzhou,苏州
10119040119A,Eastern Entrance of Suzhou Shantang Street,苏州山塘街东入口,31.31,120.6,CN,China,中国,101190401,Jiangsu,江苏,Suzhou,苏州
10119040120A,Suzhou Taihu Lake Park,苏州太湖公园,31.21,120.44,CN,China,中国,101190401,Jiangsu,江苏,Suzhou,苏州
10119040121A,Plum Flower Sea,太湖林屋梅海,31.1,120.3,CN,China,中国,101190401,Jiangsu,江苏,Suzhou,苏州
10119040122A,Master -of-Net Garden,网师园,31.29,120.63,CN,China,中国,101190401,Jiangsu,江苏,Suzhou,苏州
10119040123A,Ancient Town of Mudu,吴越古镇木渎,31.25,120.5,CN,China,中国,101190401,Jiangsu,江苏,Suzhou,苏州
10119040124A,West Mountain Scenic Attraction,西山景区,31.11,120.27,CN,China,中国,101190401,Jiangsu,江苏,Suzhou,苏州
10119040125A,Xiyuan (Jiechuanglv)Temple,西园戒幢律寺,31.31,120.58,CN,China,中国,101190401,Jiangsu,江苏,Suzhou,苏州
10119040126A,Chongyuan Temple,重元寺,31.4,120.78,CN,China,中国,101190401,Jiangsu,江苏,Suzhou,苏州
10119040201A,Jusha Park,聚沙园,31.7,120.87,CN,China,中国,101190402,Jiangsu,江苏,Suzhou,苏州
10119040202A,Changshu Global Clothing Center,常熟环球服装城,31.62,120.74,CN,China,中国,101190402,Jiangsu,江苏,Suzhou,苏州
10119040203A,Shajiabang Scenic Attraction,沙家浜风景区,31.55,120.8,CN,China,中国,101190402,Jiangsu,江苏,Suzhou,苏州
10119040204A,Shang Lake Scenic Attraction,尚湖风景区,31.64,120.68,CN,China,中国,101190402,Jiangsu,江苏,Suzhou,苏州
10119040205A,Yu Mountain National Forest Park,虞山国家森林公园,31.67,120.7,CN,China,中国,101190402,Jiangsu,江苏,Suzhou,苏州
10119040301A,Dongdu Garden Scenic Attraction,东渡苑风景区,31.85,120.62,CN,China,中国,101190403,Jiangsu,江苏,Suzhou,苏州
10119040302A,Liangfeng Ecological Garden,梁丰生态园,31.85,120.57,CN,China,中国,101190403,Jiangsu,江苏,Suzhou,苏州
10119040303A,Miaoxiang Mountain Scenic Attraction,香山风景区,31.92,120.4,CN,China,中国,101190403,Jiangsu,江苏,Suzhou,苏州
10119040403A,Tinglin Park,亭林园,31.39,120.94,CN,China,中国,101190404,Jiangsu,江苏,Suzhou,苏州
10119040701A,qingshaonianwenhuahuodongzhongxin,吴江市青少年科技文化活动中心南门,31.14,120.64,CN,China,中国,101190407, Jiangsu,江苏,Suzhou,苏州
10119040702A,Jingsi Garden,静思园,31.16,120.68,CN,China,中国,101190407,Jiangsu,江苏,Suzhou,苏州
10119040801A,South Garden,南园,31.44,121.11,CN,China,中国,101190408,Jiangsu,江苏,Suzhou,苏州
10119050101A,Jun Mountain Scenic Attraction,军山景区,31.93,120.9,CN,China,中国,101190501,Jiangsu,江苏,Nantong,南通
10119050102A,Nantong City Museum,南通城市博物馆,32.01,120.86,CN,China,中国,101190501,Jiangsu,江苏,Nantong,南通
10119050103A,Watchtower,谯楼,32.01,120.86,CN,China,中国,101190501,Jiangsu,江苏,Nantong,南通
10119050104A,Shiwai Taoyuan Ecological Garden,世外桃园生态园,31.88,120.93,CN,China,中国,101190501,Jiangsu,江苏,Nantong,南通
10119050202A,Memorial Hall of Seven Battles and Seven Victories in Central Jiangsu,苏中七战七捷纪念馆,32.53,120.47,CN,China,中国,101190502,Jiangsu,江苏,Nantong,南通
10119060102A,Memorial Hall of Shi Kefa,史可法纪念馆,32.4,119.44,CN,China,中国,101190601,Jiangsu,江苏,Yangzhou,扬州
10119060103A,Mansion of the Wu Family,吴氏宅第,32.39,119.45,CN,China,中国,101190601,Jiangsu,江苏,Yangzhou,扬州
10119060104A,Yangzhou Phoenix Island Ecotourism Attraction,扬州凤凰岛生态旅游区,32.49,119.49,CN,China,中国,101190601,Jiangsu,江苏,Yangzhou,扬州
10119060105A,Zhuyu Bay Scenic Attraction,茱萸湾风景区,32.43,119.48,CN,China,中国,101190601,Jiangsu,江苏,Yangzhou,扬州
10119080105A,Xuzhou Round-the-City Forest Park,徐州环城森林公园,34.21,117.16,CN,China,中国,101190801,Jiangsu,江苏,Xuzhou,徐州
10119080201A,Wumingshan Park,无名山公园,34.17,117.17,CN,China,中国,101190802,Jiangsu,江苏,Xuzhou,徐州
10119080501A,Pizhou Museum,邳州博物馆,34.32,117.96,CN,China,中国,101190805,Jiangsu,江苏,Xuzhou,徐州
10119110302A,Gulong Mountain,顾龙山,31.73,119.54,CN,China,中国,101191103,Jiangsu,江苏,Changzhou,常州
10119110303A,Hualuogeng Park,华罗庚公园,31.74,119.58,CN,China,中国,101191103,Jiangsu,江苏,Changzhou,常州
10120010101A,Mulan Ancient Gate Scenic Attraction,木兰古门风景区,31.26,114.34,CN,China,中国,101200101,Hubei,湖北,Wuhan,武汉
10120010102A,Mulan Mountain,木兰山,31.1,114.38,CN,China,中国,101200101,Hubei,湖北,Wuhan,武汉
10120010103A,Mulan Mountain Scenic Attraction,木兰山景区,31.09,114.39,CN,China,中国,101200101,Hubei,湖北,Wuhan,武汉
10120010104A,Qingchuan Pavilion,晴川阁,30.55,114.28,CN,China,中国,101200101,Hubei,湖北,Wuhan,武汉
10120090101A,Lovers’ Spring Tourist Attraction of Yichang City,宜昌市情人泉旅游区,30.88,111.35,CN,China,中国,101200901,Hubei,湖北,Yichang,宜昌
10120090102A,Savage Valley Tourist Attraction of Yichang City,宜昌市野人谷旅游区,31.03,111.27,CN,China,中国,101200901,Hubei,湖北,Yichang,宜昌
10120090103A,Chinese Sturgeon Park,中华鲟园,30.76,111.31,CN,China,中国,101200901,Hubei,湖北,Yichang,宜昌
10120090301A,Sea of Bamboo Scenic Attraction in the Three Gorges,三峡竹海生态风景区,30.75,110.93,CN,China,中国,101200903,Hubei,湖北,Yichang,宜昌
10120090401A,Zhaojun Village,昭君村,31.26,110.72,CN,China,中国,101200904,Hubei,湖北,Yichang,宜昌
10120090703A,Yuquan Temple,玉泉寺,30.78,111.68,CN,China,中国,101200907,Hubei,湖北,Yichang,宜昌
10120090901A,Ancient Chaoyin Cave Tourist Attraction of Yichang City,宜昌市古潮音洞度假山寨,30.28,111.3,CN,China,中国,101200909,Hubei,湖北,Yichang,宜昌
10120090902A,Song Mountain Forest Park of Yichang City,宜昌市宋山森林公园,30.43,111.36,CN,China,中国,101200909,Hubei,湖北,Yichang,宜昌
10120090903A,Ordovician Stone Forest of Yidu,宜昌市宜都奥陶纪石林,30.21,111.17,CN,China,中国,101200909,Hubei,湖北,Yichang,宜昌
10121010101A,Lingshan Mountain Scenic Attraction,灵山风景区,30.11,120.03,CN,China,中国,101210101,Zhejiang,浙江,Hangzhou,杭州
10121010108A,Xiang Lake Tourist Resort,湘湖旅游度假区,30.15,120.23,CN,China,中国,101210101,Zhejiang,浙江,Hangzhou,杭州
10121010301A,Chuiyun Tongtian River,垂云通天河,29.92,119.53,CN,China,中国,101210103,Zhejiang,浙江,Hangzhou,杭州
10121010302A,Yaolin Wonderland,瑶琳仙境,29.88,119.53,CN,China,中国,101210103,Zhejiang,浙江,Hangzhou,杭州
10121010501A,Daci Rock Scenic Attraction,大慈岩风景区,29.31,119.28,CN,China,中国,101210105,Zhejiang,浙江,Hangzhou,杭州
10121010502A,Lingxi Karst Cave,灵栖洞天,29.37,119.09,CN,China,中国,101210105,Zhejiang,浙江,Hangzhou,杭州
10121010801A,Fuchun Paradise,富春桃源,30,119.63,CN,China,中国,101210108,Zhejiang,浙江,Hangzhou,杭州
10121010802A,Ancient Town of Longmen,杭州龙门古镇,29.9,119.94,CN,China,中国,101210108,Zhejiang,浙江,Hangzhou,杭州
